city,geography_code,geography_name,industry_name,number_of_jobs,median_income_dollars
Melbourne,20701,Boroondara,mining,240,191520
Melbourne,20701,Boroondara,other_services,3244,29217
Melbourne,20701,Boroondara,professional,17755,66180
Melbourne,20701,Boroondara,public_administration_safety,6152,65963
Melbourne,20701,Boroondara,rental,3001,45592
Melbourne,20701,Boroondara,retail_trade,14006,17307
Melbourne,20701,Boroondara,total,138529,32761
Melbourne,20701,Boroondara,transport,2104,66870
Melbourne,20701,Boroondara,wholesale_trade,5100,63462
Melbourne,20702,Manningham - West,accommodation_food_services,6323,8755
Melbourne,20702,Manningham - West,administrative_support_services,4990,18636
Melbourne,20702,Manningham - West,agriculture,126,19286
Melbourne,20702,Manningham - West,arts_recreation_services,1459,9732
Melbourne,20702,Manningham - West,construction,3353,52000
Melbourne,20702,Manningham - West,education_training,6203,22612
Melbourne,20702,Manningham - West,electricity,416,86923
Melbourne,20702,Manningham - West,finance_insurance_services,4508,64386
Melbourne,20702,Manningham - West,health_care_social_assistance,10462,38458
Melbourne,20702,Manningham - West,information_media_telecommunications,1676,65398
Melbourne,20702,Manningham - West,manufacturing,2949,57704
Melbourne,20702,Manningham - West,mining,67,109006
Melbourne,20702,Manningham - West,other_services,2173,28660
Melbourne,20702,Manningham - West,professional,7526,62282
Melbourne,20702,Manningham - West,public_administration_safety,3080,61868
Melbourne,20702,Manningham - West,rental,1552,40000
Melbourne,20702,Manningham - West,retail_trade,8566,19371
Melbourne,20702,Manningham - West,total,71473,33500
Melbourne,20702,Manningham - West,transport,1472,64896
Melbourne,20702,Manningham - West,wholesale_trade,3195,59300
Melbourne,20703,Whitehorse - West,accommodation_food_services,10699,6606
Melbourne,20703,Whitehorse - West,administrative_support_services,7779,12757
Melbourne,20703,Whitehorse - West,agriculture,233,9080
Melbourne,20703,Whitehorse - West,arts_recreation_services,1930,8000
Melbourne,20703,Whitehorse - West,construction,3423,49818
Melbourne,20703,Whitehorse - West,education_training,8892,23514
Melbourne,20703,Whitehorse - West,electricity,469,87125
Melbourne,20703,Whitehorse - West,finance_insurance_services,5057,64923
Melbourne,20703,Whitehorse - West,health_care_social_assistance,13093,37088
Melbourne,20703,Whitehorse - West,information_media_telecommunications,2039,60595
Melbourne,20703,Whitehorse - West,manufacturing,3409,52818
Melbourne,20703,Whitehorse - West,mining,87,133414
Melbourne,20703,Whitehorse - West,other_services,2849,24733
Melbourne,20703,Whitehorse - West,professional,9535,61862
Melbourne,20703,Whitehorse - West,public_administration_safety,3879,62760
Melbourne,20703,Whitehorse - West,rental,1583,38353
Melbourne,20703,Whitehorse - West,retail_trade,9656,16814
Melbourne,20703,Whitehorse - West,total,91071,27647
Melbourne,20703,Whitehorse - West,transport,1499,58318
Melbourne,20703,Whitehorse - West,wholesale_trade,3639,53179
Melbourne,20801,Bayside,accommodation_food_services,7172,4750
Melbourne,20801,Bayside,administrative_support_services,5381,20800
Melbourne,20801,Bayside,agriculture,193,9728
Melbourne,20801,Bayside,arts_recreation_services,2444,10032
Melbourne,20801,Bayside,construction,3796,62803
Melbourne,20801,Bayside,education_training,7430,24571
Melbourne,20801,Bayside,electricity,492,126110
Melbourne,20801,Bayside,finance_insurance_services,5034,84285
Melbourne,20801,Bayside,health_care_social_assistance,8457,42632
Melbourne,20801,Bayside,information_media_telecommunications,2291,64744
Melbourne,20801,Bayside,manufacturing,3123,67689
Melbourne,20801,Bayside,mining,199,187751
Melbourne,20801,Bayside,other_services,1872,31907
Melbourne,20801,Bayside,professional,10119,72532
Melbourne,20801,Bayside,public_administration_safety,3515,65620
Melbourne,20801,Bayside,rental,1892,58755
Melbourne,20801,Bayside,retail_trade,7831,17701
Melbourne,20801,Bayside,total,77497,36666
Melbourne,20801,Bayside,transport,1429,72236
Melbourne,20801,Bayside,wholesale_trade,3473,74732
Melbourne,20802,Glen Eira,accommodation_food_services,13209,5925
Melbourne,20802,Glen Eira,administrative_support_services,11616,15548
Melbourne,20802,Glen Eira,agriculture,356,9750
Melbourne,20802,Glen Eira,arts_recreation_services,3205,11031
Melbourne,20802,Glen Eira,construction,5471,57360
Melbourne,20802,Glen Eira,education_training,13966,28253
Melbourne,20802,Glen Eira,electricity,838,92786
Melbourne,20802,Glen Eira,finance_insurance_services,7994,76590
Melbourne,20802,Glen Eira,health_care_social_assistance,17300,41021
Melbourne,20802,Glen Eira,information_media_telecommunications,3851,59344
Melbourne,20802,Glen Eira,manufacturing,4973,57816
Melbourne,20802,Glen Eira,mining,165,172724
Melbourne,20802,Glen Eira,other_services,3766,27517
Melbourne,20802,Glen Eira,professional,16441,68922
Melbourne,20802,Glen Eira,public_administration_safety,6384,65033
Melbourne,20802,Glen Eira,rental,2561,48568
Melbourne,20802,Glen Eira,retail_trade,13533,18748
Melbourne,20802,Glen Eira,total,135085,34200
Melbourne,20802,Glen Eira,transport,2240,68291
Melbourne,20802,Glen Eira,wholesale_trade,5440,60288
Melbourne,20803,Kingston,accommodation_food_services,7496,6649
Melbourne,20803,Kingston,administrative_support_services,7263,20136
Melbourne,20803,Kingston,agriculture,225,17651
Melbourne,20803,Kingston,arts_recreation_services,2604,10400
Melbourne,20803,Kingston,construction,6804,61382
Melbourne,20803,Kingston,education_training,9180,41688
Melbourne,20803,Kingston,electricity,736,86942
Melbourne,20803,Kingston,finance_insurance_services,5476,60659
Melbourne,20803,Kingston,health_care_social_assistance,12559,43353
Melbourne,20803,Kingston,information_media_telecommunications,2282,64992
Melbourne,20803,Kingston,manufacturing,5909,62806
Melbourne,20803,Kingston,mining,103,140243
Melbourne,20803,Kingston,other_services,2745,34148
Melbourne,20803,Kingston,professional,9192,67692
Melbourne,20803,Kingston,public_administration_safety,5703,71693
Melbourne,20803,Kingston,rental,1919,48145
Melbourne,20803,Kingston,retail_trade,10290,19730
Melbourne,20803,Kingston,total,98817,40614
Melbourne,20803,Kingston,transport,2098,68822
Melbourne,20803,Kingston,wholesale_trade,5082,65640
Melbourne,20804,Stonnington - East,accommodation_food_services,4037,5187
Melbourne,20804,Stonnington - East,administrative_support_services,3079,14610
Melbourne,20804,Stonnington - East,agriculture,147,8920
Melbourne,20804,Stonnington - East,arts_recreation_services,1053,12706
Melbourne,20804,Stonnington - East,construction,1291,58902
Melbourne,20804,Stonnington - East,education_training,3603,20846
Melbourne,20804,Stonnington - East,electricity,222,84006
Melbourne,20804,Stonnington - East,finance_insurance_services,2458,86211
Melbourne,20804,Stonnington - East,health_care_social_assistance,4963,46573
Melbourne,20804,Stonnington - East,information_media_telecommunications,958,54380
Melbourne,20804,Stonnington - East,manufacturing,1326,55459
Melbourne,20804,Stonnington - East,mining,68,147562
Melbourne,20804,Stonnington - East,other_services,854,29337
Melbourne,20804,Stonnington - East,professional,4884,67494
Melbourne,20804,Stonnington - East,public_administration_safety,1548,62717
Melbourne,20804,Stonnington - East,rental,881,54467
Melbourne,20804,Stonnington - East,retail_trade,3818,18018
Melbourne,20804,Stonnington - East,total,37690,32532
Melbourne,20804,Stonnington - East,transport,580,66595
Melbourne,20804,Stonnington - East,wholesale_trade,1413,65140
Melbourne,20901,Banyule,accommodation_food_services,7203,6477
Melbourne,20901,Banyule,administrative_support_services,7138,16935
Melbourne,20901,Banyule,agriculture,224,19754
Melbourne,20901,Banyule,arts_recreation_services,2530,10660
Melbourne,20901,Banyule,construction,6078,60676
Melbourne,20901,Banyule,education_training,11663,32218
Melbourne,20901,Banyule,electricity,639,95214
Melbourne,20901,Banyule,finance_insurance_services,5375,62396
Melbourne,20901,Banyule,health_care_social_assistance,15310,47164
Melbourne,20901,Banyule,information_media_telecommunications,2371,58478
Melbourne,20901,Banyule,manufacturing,4147,61550
Melbourne,20901,Banyule,mining,114,117454
Melbourne,20901,Banyule,other_services,2728,37000
Melbourne,20901,Banyule,professional,9766,69637
Melbourne,20901,Banyule,public_administration_safety,6872,75283
Melbourne,20901,Banyule,rental,1573,52293
Melbourne,20901,Banyule,retail_trade,8910,18573
Melbourne,20901,Banyule,total,99674,39904
Melbourne,20901,Banyule,transport,2366,71563
Melbourne,20901,Banyule,wholesale_trade,3557,61892
Melbourne,20902,Darebin - North,accommodation_food_services,8110,8530
Melbourne,20902,Darebin - North,administrative_support_services,8619,12272
Melbourne,20902,Darebin - North,agriculture,285,12798
Melbourne,20902,Darebin - North,arts_recreation_services,1996,11093
Melbourne,20902,Darebin - North,construction,4058,52500
Melbourne,20902,Darebin - North,education_training,8028,33491
Melbourne,20902,Darebin - North,electricity,529,75656
Melbourne,20902,Darebin - North,finance_insurance_services,3698,55292
Melbourne,20902,Darebin - North,health_care_social_assistance,11661,40149
Melbourne,20902,Darebin - North,information_media_telecommunications,2168,41787
Melbourne,20902,Darebin - North,manufacturing,3938,50240
Melbourne,20902,Darebin - North,mining,52,79138
Melbourne,20902,Darebin - North,other_services,2598,28936
Melbourne,20902,Darebin - North,professional,7072,59864
Melbourne,20902,Darebin - North,public_administration_safety,5137,67274
Melbourne,20902,Darebin - North,rental,1284,37440
Melbourne,20902,Darebin - North,retail_trade,8174,17766
Melbourne,20902,Darebin - North,total,83284,31012
Melbourne,20902,Darebin - North,transport,2005,62510
Melbourne,20902,Darebin - North,wholesale_trade,3030,52171
Melbourne,20903,Nillumbik - Kinglake,accommodation_food_services,3610,6175
Melbourne,20903,Nillumbik - Kinglake,administrative_support_services,3024,23454
Melbourne,20903,Nillumbik - Kinglake,agriculture,269,20527
Melbourne,20903,Nillumbik - Kinglake,arts_recreation_services,1686,9468
Melbourne,20903,Nillumbik - Kinglake,construction,5234,60000
Melbourne,20903,Nillumbik - Kinglake,education_training,6268,30418
Melbourne,20903,Nillumbik - Kinglake,electricity,340,103499
Melbourne,20903,Nillumbik - Kinglake,finance_insurance_services,2543,44026
Melbourne,20903,Nillumbik - Kinglake,health_care_social_assistance,6628,45158
Melbourne,20903,Nillumbik - Kinglake,information_media_telecommunications,1125,53370
Melbourne,20903,Nillumbik - Kinglake,manufacturing,2533,66172
Melbourne,20903,Nillumbik - Kinglake,mining,66,117418
Melbourne,20903,Nillumbik - Kinglake,other_services,1768,35011
Melbourne,20903,Nillumbik - Kinglake,professional,4521,65537
Melbourne,20903,Nillumbik - Kinglake,public_administration_safety,3339,75291
Melbourne,20903,Nillumbik - Kinglake,rental,916,45013
Melbourne,20903,Nillumbik - Kinglake,retail_trade,4886,18631
Melbourne,20903,Nillumbik - Kinglake,total,52948,38412
Melbourne,20903,Nillumbik - Kinglake,transport,1326,69936
Melbourne,20903,Nillumbik - Kinglake,wholesale_trade,2158,75090
Melbourne,20904,Whittlesea - Wallan,accommodation_food_services,15980,8391
Melbourne,20904,Whittlesea - Wallan,administrative_support_services,23008,13396
Melbourne,20904,Whittlesea - Wallan,agriculture,570,21413
Melbourne,20904,Whittlesea - Wallan,arts_recreation_services,3634,9397
Melbourne,20904,Whittlesea - Wallan,construction,15862,52282
Melbourne,20904,Whittlesea - Wallan,education_training,13877,35858
Melbourne,20904,Whittlesea - Wallan,electricity,1493,69103
Melbourne,20904,Whittlesea - Wallan,finance_insurance_services,9819,40685
Melbourne,20904,Whittlesea - Wallan,health_care_social_assistance,34181,35740
Melbourne,20904,Whittlesea - Wallan,information_media_telecommunications,2847,52504
Melbourne,20904,Whittlesea - Wallan,manufacturing,14034,54808
Melbourne,20904,Whittlesea - Wallan,mining,201,84465
Melbourne,20904,Whittlesea - Wallan,other_services,6525,31446
Melbourne,20904,Whittlesea - Wallan,professional,12366,52375
Melbourne,20904,Whittlesea - Wallan,public_administration_safety,11232,58333
Melbourne,20904,Whittlesea - Wallan,rental,3274,35806
Melbourne,20904,Whittlesea - Wallan,retail_trade,22828,19289
Melbourne,20904,Whittlesea - Wallan,total,211396,31886
Melbourne,20904,Whittlesea - Wallan,transport,8581,61782
Melbourne,20904,Whittlesea - Wallan,wholesale_trade,8606,52515
Melbourne,21001,Keilor,accommodation_food_services,3359,6898
Melbourne,21001,Keilor,administrative_support_services,4017,17946
Melbourne,21001,Keilor,agriculture,92,22986
Melbourne,21001,Keilor,arts_recreation_services,1591,7393
Melbourne,21001,Keilor,construction,3601,60103
Melbourne,21001,Keilor,education_training,4234,39207
Melbourne,21001,Keilor,electricity,288,85532
Melbourne,21001,Keilor,finance_insurance_services,2901,54913
Melbourne,21001,Keilor,health_care_social_assistance,5295,46178
Melbourne,21001,Keilor,information_media_telecommunications,901,66718
Melbourne,21001,Keilor,manufacturing,2278,63828
Melbourne,21001,Keilor,mining,50,88130
Melbourne,21001,Keilor,other_services,1305,37600
Melbourne,21001,Keilor,professional,3861,65611
Melbourne,21001,Keilor,public_administration_safety,3065,70504
Melbourne,21001,Keilor,rental,898,45550
Melbourne,21001,Keilor,retail_trade,4950,17738
Melbourne,21001,Keilor,total,47518,39201
Melbourne,21001,Keilor,transport,2237,70710
Melbourne,21001,Keilor,wholesale_trade,1979,63122
Melbourne,21002,Macedon Ranges,accommodation_food_services,1920,5653
Melbourne,21002,Macedon Ranges,administrative_support_services,1550,23589
Melbourne,21002,Macedon Ranges,agriculture,339,20300
Melbourne,21002,Macedon Ranges,arts_recreation_services,604,15399
Melbourne,21002,Macedon Ranges,construction,2738,59061
Melbourne,21002,Macedon Ranges,education_training,2563,36851
Melbourne,21002,Macedon Ranges,electricity,238,106675
Melbourne,21002,Macedon Ranges,finance_insurance_services,1176,41654
Melbourne,21002,Macedon Ranges,health_care_social_assistance,2901,34553
Melbourne,21002,Macedon Ranges,information_media_telecommunications,389,46102
Melbourne,21002,Macedon Ranges,manufacturing,1357,56146
Melbourne,21002,Macedon Ranges,mining,88,78941
Melbourne,21002,Macedon Ranges,other_services,797,36222
Melbourne,21002,Macedon Ranges,professional,1650,66284
Melbourne,21002,Macedon Ranges,public_administration_safety,1999,72917
Melbourne,21002,Macedon Ranges,rental,551,31250
Melbourne,21002,Macedon Ranges,retail_trade,2032,16424
Melbourne,21002,Macedon Ranges,total,25390,37741
Melbourne,21002,Macedon Ranges,transport,1377,77938
Melbourne,21002,Macedon Ranges,wholesale_trade,859,64862
Melbourne,21003,Moreland - North,accommodation_food_services,7441,8882
Melbourne,21003,Moreland - North,administrative_support_services,8283,11613
Melbourne,21003,Moreland - North,agriculture,144,9825
Melbourne,21003,Moreland - North,arts_recreation_services,1574,10724
Melbourne,21003,Moreland - North,construction,3881,53164
Melbourne,21003,Moreland - North,education_training,5845,36621
Melbourne,21003,Moreland - North,electricity,465,80500
Melbourne,21003,Moreland - North,finance_insurance_services,3469,53015
Melbourne,21003,Moreland - North,health_care_social_assistance,9744,35823
Melbourne,21003,Moreland - North,information_media_telecommunications,1455,56190
Melbourne,21003,Moreland - North,manufacturing,3146,48373
Melbourne,21003,Moreland - North,mining,43,93960
Melbourne,21003,Moreland - North,other_services,1858,33822
Melbourne,21003,Moreland - North,professional,5741,62536
Melbourne,21003,Moreland - North,public_administration_safety,4407,61518
Melbourne,21003,Moreland - North,rental,993,37854
Melbourne,21003,Moreland - North,retail_trade,6398,18366
Melbourne,21003,Moreland - North,total,70290,30271
Melbourne,21003,Moreland - North,transport,2296,62080
Melbourne,21003,Moreland - North,wholesale_trade,2376,49917
Melbourne,21004,Sunbury,accommodation_food_services,3008,5632
Melbourne,21004,Sunbury,administrative_support_services,3222,19234
Melbourne,21004,Sunbury,agriculture,199,16838
Melbourne,21004,Sunbury,arts_recreation_services,738,12076
Melbourne,21004,Sunbury,construction,3636,53955
Melbourne,21004,Sunbury,education_training,2943,42153
Melbourne,21004,Sunbury,electricity,342,78276
Melbourne,21004,Sunbury,finance_insurance_services,1794,35862
Melbourne,21004,Sunbury,health_care_social_assistance,4779,38976
Melbourne,21004,Sunbury,information_media_telecommunications,502,50606
Melbourne,21004,Sunbury,manufacturing,1975,60544
Melbourne,21004,Sunbury,mining,50,75988
Melbourne,21004,Sunbury,other_services,1261,35531
Melbourne,21004,Sunbury,professional,2209,59366
Melbourne,21004,Sunbury,public_administration_safety,2653,72292
Melbourne,21004,Sunbury,rental,674,48392
Melbourne,21004,Sunbury,retail_trade,3677,20923
Melbourne,21004,Sunbury,total,38027,38078
Melbourne,21004,Sunbury,transport,2542,69922
Melbourne,21004,Sunbury,wholesale_trade,1440,59256
Melbourne,21005,Tullamarine - Broadmeadows,accommodation_food_services,13060,8238
Melbourne,21005,Tullamarine - Broadmeadows,administrative_support_services,21554,10762
Melbourne,21005,Tullamarine - Broadmeadows,agriculture,291,16540
Melbourne,21005,Tullamarine - Broadmeadows,arts_recreation_services,1922,11588
Melbourne,21005,Tullamarine - Broadmeadows,construction,9980,46317
Melbourne,21005,Tullamarine - Broadmeadows,education_training,8769,34829
Melbourne,21005,Tullamarine - Broadmeadows,electricity,1088,66408
Melbourne,21005,Tullamarine - Broadmeadows,finance_insurance_services,6872,38876
Melbourne,21005,Tullamarine - Broadmeadows,health_care_social_assistance,21885,30082
Melbourne,21005,Tullamarine - Broadmeadows,information_media_telecommunications,2009,44532
Melbourne,21005,Tullamarine - Broadmeadows,manufacturing,11597,50356
Melbourne,21005,Tullamarine - Broadmeadows,mining,114,77615
Melbourne,21005,Tullamarine - Broadmeadows,other_services,4414,27896
Melbourne,21005,Tullamarine - Broadmeadows,professional,8429,51124
Melbourne,21005,Tullamarine - Broadmeadows,public_administration_safety,8643,42686
Melbourne,21005,Tullamarine - Broadmeadows,rental,2487,31638
Melbourne,21005,Tullamarine - Broadmeadows,retail_trade,16134,18047
Melbourne,21005,Tullamarine - Broadmeadows,total,156313,27270
Melbourne,21005,Tullamarine - Broadmeadows,transport,8905,56760
Melbourne,21005,Tullamarine - Broadmeadows,wholesale_trade,5954,49554
Melbourne,21101,Knox,accommodation_food_services,8792,7898
Melbourne,21101,Knox,administrative_support_services,10570,16534
Melbourne,21101,Knox,agriculture,352,15060
Melbourne,21101,Knox,arts_recreation_services,2462,9368
Melbourne,21101,Knox,construction,9010,56350
Melbourne,21101,Knox,education_training,10415,33058
Melbourne,21101,Knox,electricity,891,79622
Melbourne,21101,Knox,finance_insurance_services,6305,49651
Melbourne,21101,Knox,health_care_social_assistance,17699,38387
Melbourne,21101,Knox,information_media_telecommunications,2475,57919
Melbourne,21101,Knox,manufacturing,9522,60162
Melbourne,21101,Knox,mining,108,94677
Melbourne,21101,Knox,other_services,4535,33474
Melbourne,21101,Knox,professional,10108,61044
Melbourne,21101,Knox,public_administration_safety,5967,59636
Melbourne,21101,Knox,rental,2254,44075
Melbourne,21101,Knox,retail_trade,14702,21152
Melbourne,21101,Knox,total,128389,36733
Melbourne,21101,Knox,transport,2961,60271
Melbourne,21101,Knox,wholesale_trade,7889,60201
Melbourne,21102,Manningham - East,accommodation_food_services,1539,5973
Melbourne,21102,Manningham - East,administrative_support_services,1147,20267
Melbourne,21102,Manningham - East,agriculture,101,7500
Melbourne,21102,Manningham - East,arts_recreation_services,496,7840
Melbourne,21102,Manningham - East,construction,1643,55668
Melbourne,21102,Manningham - East,education_training,2096,24822
Melbourne,21102,Manningham - East,electricity,111,100150
Melbourne,21102,Manningham - East,finance_insurance_services,1111,56326
Melbourne,21102,Manningham - East,health_care_social_assistance,2523,39281
Melbourne,21102,Manningham - East,information_media_telecommunications,421,60234
Melbourne,21102,Manningham - East,manufacturing,941,60156
Melbourne,21102,Manningham - East,mining,27,146667
Melbourne,21102,Manningham - East,other_services,607,31782
Melbourne,21102,Manningham - East,professional,2101,60470
Melbourne,21102,Manningham - East,public_administration_safety,957,60721
Melbourne,21102,Manningham - East,rental,399,45400
Melbourne,21102,Manningham - East,retail_trade,2417,16239
Melbourne,21102,Manningham - East,total,20284,33115
Melbourne,21102,Manningham - East,transport,339,63333
Melbourne,21102,Manningham - East,wholesale_trade,928,63337
Melbourne,21103,Maroondah,accommodation_food_services,6411,6963
Melbourne,21103,Maroondah,administrative_support_services,6586,18105
Melbourne,21103,Maroondah,agriculture,341,13580
Melbourne,21103,Maroondah,arts_recreation_services,1833,9346
Melbourne,21103,Maroondah,construction,6645,55233
Melbourne,21103,Maroondah,education_training,9116,35260
Melbourne,21103,Maroondah,electricity,671,85612
Melbourne,21103,Maroondah,finance_insurance_services,4444,51996
Melbourne,21103,Maroondah,health_care_social_assistance,13216,40248
Melbourne,21103,Maroondah,information_media_telecommunications,1893,60214
Melbourne,21103,Maroondah,manufacturing,6050,55894
Melbourne,21103,Maroondah,mining,99,96438
Melbourne,21103,Maroondah,other_services,3209,32961
Melbourne,21103,Maroondah,professional,7758,65752
Melbourne,21103,Maroondah,public_administration_safety,5095,66292
Melbourne,21103,Maroondah,rental,1530,44668
Melbourne,21103,Maroondah,retail_trade,9550,20796
Melbourne,21103,Maroondah,total,91572,37324
Melbourne,21103,Maroondah,transport,1790,62400
Melbourne,21103,Maroondah,wholesale_trade,4362,58790
Melbourne,21104,Whitehorse - East,accommodation_food_services,4035,6848
Melbourne,21104,Whitehorse - East,administrative_support_services,3640,18226
Melbourne,21104,Whitehorse - East,agriculture,121,16432
Melbourne,21104,Whitehorse - East,arts_recreation_services,1098,9090
Melbourne,21104,Whitehorse - East,construction,2294,52470
Melbourne,21104,Whitehorse - East,education_training,4814,32025
Melbourne,21104,Whitehorse - East,electricity,380,100650
Melbourne,21104,Whitehorse - East,finance_insurance_services,2956,72277
Melbourne,21104,Whitehorse - East,health_care_social_assistance,6945,36234
Melbourne,21104,Whitehorse - East,information_media_telecommunications,1349,68812
Melbourne,21104,Whitehorse - East,manufacturing,2452,59125
Melbourne,21104,Whitehorse - East,mining,39,129728
Melbourne,21104,Whitehorse - East,other_services,1514,30194
Melbourne,21104,Whitehorse - East,professional,5234,65750
Melbourne,21104,Whitehorse - East,public_administration_safety,2602,59637
Melbourne,21104,Whitehorse - East,rental,849,40896
Melbourne,21104,Whitehorse - East,retail_trade,5194,18992
Melbourne,21104,Whitehorse - East,total,49268,35634
Melbourne,21104,Whitehorse - East,transport,903,65520
Melbourne,21104,Whitehorse - East,wholesale_trade,2305,59140
Melbourne,21105,Yarra Ranges,accommodation_food_services,9144,6549
Melbourne,21105,Yarra Ranges,administrative_support_services,8026,18389
Melbourne,21105,Yarra Ranges,agriculture,2118,18358
Melbourne,21105,Yarra Ranges,arts_recreation_services,2691,10109
Melbourne,21105,Yarra Ranges,construction,12534,56083
Melbourne,21105,Yarra Ranges,education_training,11609,32262
Melbourne,21105,Yarra Ranges,electricity,958,81178
Melbourne,21105,Yarra Ranges,finance_insurance_services,4853,28083
Melbourne,21105,Yarra Ranges,health_care_social_assistance,15542,38241
Melbourne,21105,Yarra Ranges,information_media_telecommunications,1924,50091
Melbourne,21105,Yarra Ranges,manufacturing,8768,54670
Melbourne,21105,Yarra Ranges,mining,205,85262
Melbourne,21105,Yarra Ranges,other_services,4956,33083
Melbourne,21105,Yarra Ranges,professional,7657,57404
Melbourne,21105,Yarra Ranges,public_administration_safety,6347,68791
Melbourne,21105,Yarra Ranges,rental,2029,42807
Melbourne,21105,Yarra Ranges,retail_trade,11959,21826
Melbourne,21105,Yarra Ranges,total,121165,34936
Melbourne,21105,Yarra Ranges,transport,2714,58262
Melbourne,21105,Yarra Ranges,wholesale_trade,5836,57352
Melbourne,21201,Cardinia,accommodation_food_services,7179,7117
Melbourne,21201,Cardinia,administrative_support_services,9883,14614
Melbourne,21201,Cardinia,agriculture,1577,16608
Melbourne,21201,Cardinia,arts_recreation_services,2063,10201
Melbourne,21201,Cardinia,construction,9453,52266
Melbourne,21201,Cardinia,education_training,7069,38158
Melbourne,21201,Cardinia,electricity,831,73502
Melbourne,21201,Cardinia,finance_insurance_services,3934,31426
Melbourne,21201,Cardinia,health_care_social_assistance,14916,31806
Melbourne,21201,Cardinia,information_media_telecommunications,1250,51890
Melbourne,21201,Cardinia,manufacturing,8592,52158
Melbourne,21201,Cardinia,mining,228,56925
Melbourne,21201,Cardinia,other_services,3612,29776
Melbourne,21201,Cardinia,professional,5464,51310
Melbourne,21201,Cardinia,public_administration_safety,4389,59540
Melbourne,21201,Cardinia,rental,1689,41998
Melbourne,21201,Cardinia,retail_trade,10426,21852
Melbourne,21201,Cardinia,total,102174,31743
Melbourne,21201,Cardinia,transport,3299,51257
Melbourne,21201,Cardinia,wholesale_trade,5156,57382
Melbourne,21202,Casey - North,accommodation_food_services,7372,6861
Melbourne,21202,Casey - North,administrative_support_services,12114,12685
Melbourne,21202,Casey - North,agriculture,396,14349
Melbourne,21202,Casey - North,arts_recreation_services,1841,9394
Melbourne,21202,Casey - North,construction,7514,51398
Melbourne,21202,Casey - North,education_training,7506,35658
Melbourne,21202,Casey - North,electricity,819,72701
Melbourne,21202,Casey - North,finance_insurance_services,4936,42771
Melbourne,21202,Casey - North,health_care_social_assistance,15425,35720
Melbourne,21202,Casey - North,information_media_telecommunications,1702,52706
Melbourne,21202,Casey - North,manufacturing,9644,54875
Melbourne,21202,Casey - North,mining,124,60976
Melbourne,21202,Casey - North,other_services,3514,31406
Melbourne,21202,Casey - North,professional,7053,55323
Melbourne,21202,Casey - North,public_administration_safety,4549,51412
Melbourne,21202,Casey - North,rental,1686,39875
Melbourne,21202,Casey - North,retail_trade,12084,19953
Melbourne,21202,Casey - North,total,109081,31932
Melbourne,21202,Casey - North,transport,3069,53366
Melbourne,21202,Casey - North,wholesale_trade,6178,56706
Melbourne,21203,Casey - South,accommodation_food_services,13674,7565
Melbourne,21203,Casey - South,administrative_support_services,26362,10270
Melbourne,21203,Casey - South,agriculture,1173,27204
Melbourne,21203,Casey - South,arts_recreation_services,3030,10927
Melbourne,21203,Casey - South,construction,13411,49800
Melbourne,21203,Casey - South,education_training,9963,36206
Melbourne,21203,Casey - South,electricity,1780,66042
Melbourne,21203,Casey - South,finance_insurance_services,8154,37366
Melbourne,21203,Casey - South,health_care_social_assistance,36017,31402
Melbourne,21203,Casey - South,information_media_telecommunications,2391,50688
Melbourne,21203,Casey - South,manufacturing,19563,55044
Melbourne,21203,Casey - South,mining,248,59862
Melbourne,21203,Casey - South,other_services,6254,30880
Melbourne,21203,Casey - South,professional,10410,51419
Melbourne,21203,Casey - South,public_administration_safety,7023,50182
Melbourne,21203,Casey - South,rental,2798,42533
Melbourne,21203,Casey - South,retail_trade,21555,19916
Melbourne,21203,Casey - South,total,204175,29911
Melbourne,21203,Casey - South,transport,6866,48025
Melbourne,21203,Casey - South,wholesale_trade,10902,55920
Melbourne,21204,Dandenong,accommodation_food_services,13328,8723
Melbourne,21204,Dandenong,administrative_support_services,25676,9934
Melbourne,21204,Dandenong,agriculture,1819,17100
Melbourne,21204,Dandenong,arts_recreation_services,1871,10798
Melbourne,21204,Dandenong,construction,6949,44253
Melbourne,21204,Dandenong,education_training,7435,31840
Melbourne,21204,Dandenong,electricity,1221,57453
Melbourne,21204,Dandenong,finance_insurance_services,6456,40441
Melbourne,21204,Dandenong,health_care_social_assistance,21111,31250
Melbourne,21204,Dandenong,information_media_telecommunications,1860,45326
Melbourne,21204,Dandenong,manufacturing,18633,48632
Melbourne,21204,Dandenong,mining,117,67325
Melbourne,21204,Dandenong,other_services,5635,22911
Melbourne,21204,Dandenong,professional,9596,49935
Melbourne,21204,Dandenong,public_administration_safety,4969,42408
Melbourne,21204,Dandenong,rental,1944,34008
Melbourne,21204,Dandenong,retail_trade,16383,19130
Melbourne,21204,Dandenong,total,159992,25239
Melbourne,21204,Dandenong,transport,3999,45847
Melbourne,21204,Dandenong,wholesale_trade,8854,46186
Melbourne,21205,Monash,accommodation_food_services,15316,6636
Melbourne,21205,Monash,administrative_support_services,15174,11864
Melbourne,21205,Monash,agriculture,316,8413
Melbourne,21205,Monash,arts_recreation_services,2711,9049
Melbourne,21205,Monash,construction,5927,52351
Melbourne,21205,Monash,education_training,13915,23091
Melbourne,21205,Monash,electricity,886,82202
Melbourne,21205,Monash,finance_insurance_services,8137,63653
Melbourne,21205,Monash,health_care_social_assistance,20513,36289
